IdCustomer,Text,Target
4047,la couleur est conforme à la photo et surtt c est permanent ca tient plus qu un jour ????,Positive
3251,La longueur est insuffisante,Positive
2290,"Original mais du plastique très léger.
Satisfait tout de même.",Positive
1966,Ils ne sont pas suffisamment gonflés.,Neutre
562,Un peu liquide,Neutre
4121,Elle formidable,Positive
3421,Très bon produit,Positive
4015,Couleur et texture super je recommande,Positive
433,Très bonnes et très  croquantes!,Positive
3846,Produit conseillé,Positive
3599,Très faible,Negative
4481,J'aime ce produit,Positive
2673,Je n arrive pas à contacter jumia. Je suis déçue pour ce 1er achat,Negative
4477,"Un bon parfum pour la saison estivale, florale mais qui dure pas longtemps
Ca ressemble au parfum Chloé",Positive
2838,Satisfait,Positive
51,Livraison rapide,Positive
3111,Tres pratique,Positive
3265,"Bonjour,
j'ai bien reçu ma commande, mais sans la facture commerciale.
prière me faire parvenir la facture commerciale par Email.

cordialement",Positive
2848,Produit exeptable,Neutre
3692,Je l'aime bien,Positive
3263,"bon qualité / prix 
surtout j'ai eu 20% de remise supplémentaire 
coté fonctionnalité top du top il fait tous avec une précision de mesure très précise et  rapide",Positive
3258,Simple et efficace,Positive
1446,trés bénéfique je le recommande.,Positive
1402,Rapport qualité prix acceptable,Neutre
3606,"Je conseille à toutes les filles d'utiliser ce produit, il est très merveilleux",Positive
1081,"texture excellente !
fiable à mon avis, on se sent bien protégés!!",Positive
2389,Une très bonne qualité ????,Positive
870,Pratique pour les enfants je valide,Positive
2602,Bien dans l ensemble,Positive
241,Frais et propre,Positive
1046,"Très pratique et magnifique 
Merciiiii",Positive
4209,très bien,Positive
2526,J'adore la couleur,Positive
1707,Je n'ai pas aimé le gout,Negative
1192,Un bon rapport qualité prix,Positive
3449,Un bon produit. Sauf ke la colle vendu en Tunisie est mauvaise,Positive
1903,j'arrive pas à remplir le bracelet avec du gel,Negative
2111,"Neuve, la lampe est fiable. Cependant les performances se dégradent un peu trop vite avec le temps.",Neutre
1318,"Bonne qualité, mais malheureusement ne sont pas réutilisables plusieurs fois.",Positive
2271,satisfaite,Positive
2183,Bonne qualité,Positive
3186,C’est totalement un autocollant pas un porte manteau !,Negative
2858,Gagnerait à être munie d'une paille,Positive
3941,rapport qualite prix,Positive
2213,bon pouf,Positive
2466,parfait pour les plaques à induction,Positive
1717,C vrai made in germany mais  a n'empêche pas que la qualité est médiocre et sous la moyenne...,Negative
2674,Bon produit,Positive
3763,Jolie couleur,Positive
922,Satisfait,Positive
4325,"Chauffage rapide (20min) et la cire incluse est top, il manque au kit que la spatule en bois au on retrouve par tout a moins que 3d.
Très satisfaite des résultats",Positive
4166,Très satisfaite,Positive
1004,.vraiment c'est nul,Negative
3834,"Parmis mes meilleurs mascara, soumou merfe9 w ya3ti volume 3alami ❤️ merci lella pour ce mascara et merci aussi jumia pour la rapidité de la livraison",Positive
2717,Identique à la photo,Positive
2444,j aime  le produit,Positive
2992,Excellent produit j ai beaucoup aimé le faite que la lumière change en appuyant sur le bouton ( ...ساعات الكل ساعات كعبة بكعبة),Positive
350,Elle a un très bon goût,Positive
2286,excellent produit très décoratif merci jumia,Positive
16,Le livreur mérite d’étendre félicité. Bravo à son assistance .,Positive
1869,"Ça se décolle facilement avec la vapeur dans la salle de bain, je les ai mis dans la cuisine",Neutre
1525,Bon rapport qualité prix,Positive
3328,Produit moyen,Neutre
999,article conforme à mes attentes,Positive
1294,Médiocre,Negative
1709,Trés bon produit avec une belle sensation,Positive
3277,Produit de bonne qualité se colle bien au mur mais par rapport au prix il est trop cher.,Positive
117,Café américain,Neutre
3426,Un bon rapport qualité / prix,Positive
1209,Ça fait l'affaire mais je doute que le filtre est bien efficace...,Neutre
4129,Je vous conseille ce produit,Positive
1146,Un très bon produit mais un peu cher par rapport à son prix dans les points de vente,Positive
1843,Sympa mais ne se collepas aux murs,Neutre
3629,merci beacoup pour votre qualité,Positive
1014,"Malheureusement le fournisseur a triché sur la qualité.
plusieurs masques sans support nez et l’élastique se déchirée très vite.
SVP, il faut faire attention avec vous travaillez.
dans les 2 paquets il y a seulement 18 en bonne état et le reste j'ai le jeté.",Negative
2611,ça va comme prduit,Positive
2829,Trop petits par rapport à la photo,Negative
645,Rapport qualité prix excellent,Positive
3845,Pour une fois un mascara qui me correspond,Positive
536,J'adore j'adore,Positive
3197,Un produit conforme merci,Positive
691,Produits pas mal,Positive
2230,je suis satisfaite de produit. Bonne finition ,Positive
810,très bonne qualité,Positive
1495,Pack économique,Positive
2309,Bon produit il fait l'affaire,Neutre
149,Très bon café,Positive
1434,"Mauvaise texture, non consistant",Negative
2007,La couleur est belle,Positive
575,pas mal,Neutre
3413,4 étoiles,Positive
1653,Un bon produit,Positive
160,"Pas bon, pas de goût",Negative
2975,"Livraison rapide et en bon état mais la lumière n'est pas vraiment jaune comme sur les photos, c'est plutôt du blanc chaud.",Neutre
4429,Bien j'adore,Positive
2145,"boite aux lettre de design antique  magnéfique   ,   moulée en aluminium , très bien finie",Positive
3883,La couleur n est pas la meme que celle du produit livré,Neutre
3956,bon produit,Neutre
2035,Merci pouor les coussins il sont conforme au descriptif . et aussi belles encore,Positive
4236,Super ce pdt,Positive
3662,Catastrophique ce produit,Negative
1821,"Il ne se colle pas au mur. En plus la télécommande a une batterie très faible.
Mais qualité de la lumière et les modes généralement bons",Neutre
1472,Bravo j'attends la prochaine promotion,Positive
3580,Résultats souhaités mais il faut connaitre la technique pas trés expliqué dans le manuel il a fallu que je regarde des.videos tutos en tt cas je suis tres satisfaite de ce produit,Positive
174,"Très bon emballage, format compatible nespresso et très bon café.",Positive
830,Très bon rapport qualité-prix !,Positive
804,"Pafrois les élastique tellement fragiles, ça se détache à la portée.",Positive
1781,"la lumiere blanche est comparable a celle d'une lampe led normale 
les couleurs sont claires mais je trouve que ca manque un peut de puissance sinon je suis tres satisfait",Positive
4041,qualité prix top,Positive
374,produit acceptable rapport qualité prix.,Positive
4019,La texture veloutée et sa finesse.,Positive
3960,Bon produit,Positive
3018,Bonne qualité,Positive
768,"très bon produit , je le recommande",Positive
766,Produit très efficace contre les traces après le nettoyage du marbre mais petit bémol car laisse le sol légèrement plus glissant.,Positive
3463,Bon rapport qualité prix,Positive
1167,Bonne Qualité,Positive
4024,j'adore la couleur et la texture ????,Positive
3112,"Ne se fixe ni sur le radiateur ni sur le balcon. 
Il n'est pas du tout utile",Negative
468,Très bonne qualité ???? de miel,Positive
3200,ne colle pas bien sur le mur ???????????,Negative
3574,"Côté design, c'est cool",Neutre
4387,Bon prix,Positive
3460,Odeur très bon pour les mains et les navettes.,Positive
648,Nettoie très bien laisse la vaisselle propre et brillante,Positive
445,Qualité moyenne,Neutre
1596,C'est bien,Neutre
1765,Qualité correcte.,Neutre
2167,"Table très  basse par rapport à la photo.
En plus elle ne s'insère pas facilement dans le lit",Neutre
2346,"Qualité/prix il n&#039;y a pas mieux 


",Neutre
3847,J'adore ce mascara,Positive
717,Pas du tout pratique,Negative
1704,Parfait,Positive
502,j'adore le goût !,Positive
87,Il faut lui donner un autre nom que cortado,Negative
2994,j'ai enlevé une étoile car a chaque fois tu dois choisir le mode de lumière et au démarrage ca clignote au lieu de rester allumé stable...tu dois appuyer 8 fois pour la stabiliser tjs allumé,Positive
3069,Côté qualité prix un bon produit,Positive
2520,Article conforme à la photo et la description. Bien emballé et delivré avant la date prévue. Un grand merci au livreur. Merci aussi au vendeur et à Jumia ????????????,Positive
4376,"Ça fais 5 jours que j'utilise le série Sur mon visage, Je fais un masque d'argile verte d'abord et un soin exfoliant bio, Et après j'applique le sérum à petit quantité.
J'ai De l'acné et franchement ça à l'air de fonctionner, j'ai moins de boutons et ma peau est douce,  j'esperes juste que ça ne retire pas les tâches De rousseur.",Positive
584,C'est bien,Neutre
1033,Excellent produit ne colle pas sur les mains.,Positive
1834,Satisfait,Positive
2280,tout super très satisfait,Positive
3881,J'adore les couleurs en réel sont plus foncés que la photo,Positive
4321,bon qualité à commander,Positive
2283,"Ne marche pas, tout simplement ⛔",Negative
1506,Très bon produit,Positive
1819,"Ne se colle sur aucune surface, ni mure, ni bois...",Negative
2037,Le coussin est formidable,Positive
1382,Pratique,Positive
2826,Le séparateur peu servir à des tiroirs standard et non ceux sur mesures.,Neutre
3559,Produit magique,Positive
4184,rapport qualité prix heyel,Positive
3415,Je l'ai pas encore testé mais sa l'air pas mal,Positive
3595,Merci c'est très bien article,Positive
516,Bonne qualité,Positive
3858,J'ai adoré ce produit ! Je le recommande.,Positive
2401,Très pratique. Livreur professionnel et toujours souriant. Bravo JUMIA. Bonne équipe.,Positive
1089,Très bien,Positive
326,"Eau de toilette, ""l'alcool"" est de bonne qualité.",Negative
2028,très bon produit,Positive
4345,Elle hydratante ma peau et calme les démangeaisons du a la sécheresse en plus j'ai reçu une crème pour les main en cadeau que j'ai beaucoup apprécié alors merci et bonne continuation,Positive
4341,"Merci beaucoup pr les cadeaux
Sinon la crème est super l'odeur la texture tout est au top",Positive
2919,M6 bcp Jumia l article me plais we wsoli en bon état ,Positive
1171,Je le recommande pour les porteurs de lunettes ????????????,Positive
517,bonne qualité,Positive
3841,Manque juste un peu de volume,Positive
3788,J'aime pas,Negative
4126,"J'aime la qualité, mais les couleurs ne sont pas vraiment nude.",Positive
2473,Je l'ai essayé c'est formidable.,Positive
3790,Très bon produit et marche très bien,Positive
324,très bonne produit,Positive
189,Bon thé mais c'est cher comme même,Positive
3957,"c'est un produit qui ne colle pas, un beau fini sur la peau, j'en achète à chaque fois depuis un moment",Positive
2218,Bonne qualité,Positive
3388,Bon produit,Positive
1219,Odeur tres agréable,Neutre
2743,pratique,Positive
1546,Cela pourrait être mieux,Neutre
1290,Efficace mais trop cher pour seulement 50 g,Neutre
2610,"Peu de bruit, s'arrête toute seule, fonctionne correctement.",Positive
601,tres très bien,Positive
3782,Rapport q/p pas mal,Positive
2277,je suis très content,Positive
1926,Un peut chère à mon avis par rapport au produit !,Neutre
845,"Livraison rapide,excellente qualité",Positive
2984,très belle,Positive
2380,Qualité moyenne,Neutre
3752,Satisfaite,Positive
2080,La rapidité dans la livraison et prix séduisant.,Positive
1162,"Très confortable 
Élastiques doux",Positive
4296,Rapport qualité prix,Positive
4404,Bien mais très petit,Positive
3704,excellent produit,Positive
2670,"Beau design. Un peu légère mais réchauffe assez bien. Au tarif protionnel, bon rapport qualité/prix",Positive
472,Très bien,Positive
4374,Pas vraiment efficace,Neutre
2232,Parfait. Un grand merci pour le livreur,Positive
3950,satisfaite ❤️,Positive
463,Très bon produit,Positive
2175,"Bon produit 

",Positive
501,J'adore j'adore,Positive
3001,C joli comme décor et ma fille l'aime comme cadeau de son anniversaire,Positive
1373,Vraiment du bon travail,Positive
1438,Bon affaires,Positive
3119,Un rapport qualité prix excellent,Positive
465,"Bon goût, satisfait",Positive
4230,Bon produit avec prix raisonnable,Positive
182,Elle n'est pas délicieuse,Negative
1756,produit de bonne qualite&#039;,Positive
3440,Pas assez fort,Neutre
794,Qualité et prix bien étudiés,Positive
621,Bravo j'attends la prochaine promotion,Positive
310,C'est plutôt un goût de sardines !,Negative
410,Bon prix,Positive
1916,Mauvaise  qualité,Negative
838,Qualité prix c bien,Positive
1839,il est tré delika attontion,Neutre
